809,www.minjust.kz,82.200.168.230,51.1667,71.4190,KZ.MINJUST.N1,Ministry of Justice,minjust.kz,NOT-SET
810,www.tsinghua.edu.cn,166.111.4.100,40.0047,116.3212,CN.TSINGHUA.N2,Tsinghua University,tsinghua.edu.cn,NOT-SET
811,www.thawraonline.sy,91.144.8.202,33.5193,36.3134,SY.THAWRAONLINE.N1,Thawra online, Publishing for the Press,thawraonline.sy,NOT-SET
812,pinger.uaar.edu.pk,111.68.99.248,33.6492,73.0824,PK.UAAR.EDU.N1,University of Arid Agriculture,uaar.edu.pk,NOT-SET
813,www.edls.edu.bs,24.244.141.213,25.0600,-77.3450,BS.EDLS.EDU.N1,Eugene Dupuch Law School,edls.edu.bs,NOT-SET
814,www.sta.ne,41.203.159.9,13.4885,2.1278,NE.STA.N1,Societe de Transformation Alimentaire,sta.ne,B
815,www.utem.edu.my,210.48.157.23,2.3164,102.3209,MY.UTEM.EDU.N1,Technical University of Malaysia, Melaka,utem.edu.my,NOT-SET
816,www.unisza.edu.my,103.16.183.3,5.3957,103.0828,MY.UNISZA.EDU.N1,Sultan Zainal Abidin University,unisza.edu.my,NOT-SET
817,singaporetech.edu.sg,119.31.233.174,1.2901,103.8497,SG.SINGAPORETECH.EDU.N1,Singapore Institute of Technology,singaporetech.edu.sg,NOT-SET
818,www.ku.ac.th,158.108.216.5,13.8475,100.5620,TH.KU.N1,Kasetsart University,ku.ac.th,NOT-SET
819,www.uinjkt.ac.id,116.66.206.163,-6.2115,106.8452,ID.UINJKT.AC.N1,Jakarta Islamic State University,uinjkt.ac.id,NOT-SET
820,www.ugm.ac.id,175.111.88.11,-7.7972,110.3688,ID.UGM.AC.N1,Gadjah Mada University,ugm.ac.id,NOT-SET
821,datakl.com,210.48.148.222,3.0884,101.6841,MY.DATAKL.COM.N1,DataKL Solutions Sdn Bhd,datakl.com,NOT-SET
822,www.swu.edu.ph,121.96.58.6,10.3021,123.8931,PH.SWU.EDU.N1,Southwestern University,swu.edu.ph,NOT-SET
823,ns3.pieas.edu.pk,111.68.99.196,33.6559,73.2657,PK.PIEAS.EDU.N2,PIEAS University Nilore,pieas.edu.pk,M
824,www.afribone.net.gn,83.229.75.10,9.5370,-13.6785,GN.AFRIBONE.NET.N1,Afribone Guinea,afribone.net.gn,NOT-SET
825,www.beltei.edu.kh,115.178.24.7,11.5478,104.9148,KH.BELTEI.EDU.N1,Beltei International University,beltei.edu.kh,B
826,www.fsc.gi,85.115.130.130,6.1435,-5.3583,GI.FSC.WWW,Financial Services Commission,fsc.gi,NOT-SET
827,www.anor.cm,195.24.207.182,3.8964,11.5073,CM.ANOR.WWW,Agence des Normes et de la Qualite,anor.cm,B
828,www.eritel.com.er,196.200.104.161,15.3324,38.9262,ER.ERITEL.COM.WWW,Eritrea Telecommunications,eritel.com.er,NOT-SET
829,www.ahlia.edu.bh,77.69.139.151,26.2358,50.5930,BH.AHLIA.EDU.WWW,Ahlia University,ahlia.edu.bh,NOT-SET
830,www.alard.ps,188.225.189.73,32.2250,35.2610,PS.ALARD.WWW,Al?Ard Palestinian Agri-Products Ltd,alard.ps,NOT-SET
831,www.dgs.pt,80.172.233.33,38.7365,-9.1349,PT.DGS.WWW,Direcc?o-Geral da Saude,dgs.pt,NOT-SET
832,www.ucj.edu.sa,212.70.49.61,27.0757,49.5910,SA.UCJ.EDU,Jubail University College,ucj.edu.sa,NOT-SET
833,www.boz.zm,197.220.201.197,-15.420,28.2832,ZM.BOZ.WWW,Bank of Zambia,boz.zm,NOT-SET
834,www.drexel.edu,144.118.66.83,39.9597,-75.1968,DREXEL.EDU,Drexel University,drexel.edu,NOT-SET
835,www.ecu.edu,150.216.243.60,35.5235,-77.3008,ECU,EDU,East Carolina University,ecu.edu,NOT-SET
836,www.gsu.edu,98.129.229.86,29.4889,-98.3987,GSU.EDU,Georgia State University,gsu.edu,NOT-SET
837,www.uvm.edu,132.198.101.197,44.4421,-73.0825,UVM.EDU,Univeristy of Vermont,uvm.edu,NOT-SET
838,www.unissa.edu.bn,202.93.220.165,4.9059,114.912,BN.UNISSA.EDU,Sultan Sharif Ali Islamic University,unissa.edu.bn,NOT-SET
839,www.dte.edu.bn,202.93.217.225,4.5791,114.2052,BN.DTE.EDU,Jefri Bolkiah Engineering College,dte.edu.bn,NOT-SET
840,www.mtssr.edu.bn,202.93.220.182,4.9471,114.9539,BN.MTSSR.EDU,Maktab Teknik Sultan Saiful Rijal (MTSSR),mtssr.edu.bn,NOT-SET
841,115-186-135-82.nayatel.pk,115.186.135.82,33.7168,73.0720,PK.NAYATEL.PTCL.N1,Nayatel (Pvt) Ltd.,nayatel.pk,NOT-SET
842,www.ed.ac.uk,129.215.233.64,55.9477,-3.1867,UK.ED.AC.Na,University of Edinburgh,ed.ac.uk,NOT-SET
843,111.at-4-0--0.gw3.200p-sf.sonic.net,208.106.28.125,37.4480,-122.1745,US.CA.MENLO-PARK.N2,Cambridge Ave,,sonic.net,NOT-SET
844,0.ae2.gw.200p-sf.sonic.net,79.36.211.53,37.4485,-122.1803,US.CA.MENLO-PARK.N3,Menlo Park Sonic DSL,sonic.net,NOT-SET
845,www.mmu.edu.my,203.106.61.79,2.9275,101.6410,MY.MMU.EDU.N1,Multimedia University, Cyberjaya, Selangor,mmu.edu.my,NOT-SET
846,www.assemblee.ne,41.190.228.6,13.5113,2.1153,NE.ASSEMBLEE.NE,National Assembly of Niger,assemblee.ne,NOT-SET
847,www.carisp.sm,194.183.84.46,43.9333,12.4667,SM.CARISP.N1,Cassa di Risparmio,,carisp.sm,NOT-SET
848,www.mme.gov.na,209.88.21.60,-22.5993,17.0831,NA.MME.GOV.N1,Ministry of Mines and Energy,mme.gov.na,NOT-SET
849,www.babcock.edu.ng,41.203.82.85,7.0109,3.6576,NG.BABCOCK.EDU.N1,Babcock University,babcock.edu.ng,NOT-SET
850,www.utar.edu.my,58.27.19.137,3.1167,101.6363,MY.UTAR.EDU.N1,Universiti Tunku Abdul Rahman,utar.edu.my,NOT-SET
851,www.suvl.edu.sd,41.67.16.7,15.6100,32.5424,SD.SUVL.ESU.WWW,University of Khartoum,suvl.edu.sd,B
852,www.mpaal.org.br,187.45.193.213,-23.5505,-46.6333,BR.MPAAL.WWW,Motion Pictures Association America Latina,mpaal.org.br,NOT-SET
853,www.mop.cl,163.247.48.21,-33.4394,-70.6537,CL.MOP.WWW,Ministry of Public Works,mop.cl,NOT-SET
854,www.alma.cl,200.2.1.13,-33.4005,-70.5998,CL.ALMA.WWW,Atacama Large Millimeter/submillimeter Array (ALMA),alma.cl,NOT-SET
855,www.creolink.cm,41.223.30.44,3.8667,11.5167,CM.CREOLINK.WWW,Creolink Communications,creolink.cm,NOT-SET
856,www.aalto.fi,130.233.224.254,60.1825,24.8312,FI.AALTO.WWW,Aalto University,aalto.fi,NOT-SET
857,www.abo.fi,130.232.213.156,60.45,22.2833,FI.ABO.WWW,?bo Akademi University,abo.fi,NOT-SET
858,www.eniram.fi,83.145.253.133,60.1528,24.8801,FI.ENIRAM.WWW,ENIRAM,eniram.fi,NOT-SET
859,www.activesector.kg,176.126.164.16,42.8700,74.5879,KG.ACTIVESECTOR.WWW,Active Sector,activesector.kg,NOT-SET
860,www.unl.pt,193.137.110.30,38.72,-9.1396,PT.UNL.WWW,Universidade Nova de Lisboa,unl.pt,NOT-SET
861,www.suza.ac.tz,41.204.150.67,-6.1657,39.1917,TZ.SUZA.WWW,The State University of Zanzibar,suza.ac.tz,NOT-SET
862,www.linea.gov.br,186.232.60.124,-22.9035,-43.2096,BR.LINEA.GOV.N1,Laboratorio Interinstitucional de e-Astronomia,linea.gov.br,NOT-SET
863,76-191-222-1.dsl.sonic.net,76.181.222.1,37.4471,-122.1755,US.CA.MENLO-PARK.N1,Cottrell Residence,sonic.net,NOT-SET
864,www.miu.edu.my,110.4.45.119,3.0954,101.5927,MY.MIU.EDU.N1,Manipal International University,miu.edu.my,NOT-SET
865,www.btu.upm.edu.my,119.40.116.240,3.2061,113.0930,MY.BTU.UPM.EDU.N1,Universiti Putra Malaysia Kampus Bintulu Sarawak,btu.upm.edu.my,NOT-SET
866,www.usu.ac.id,202.0.107.101,3.6056,98.6693,ID.USU.AC.N1,University of North Sumatra,usu.ac.id,NOT-SET
867,www.unimas.my,49.50.236.15,1.4653,110.4274,MY.UNIMAS.N1,University Malaysia Sarawak,unimas.my,NOT-SET
868,pingerisl-air.pern.edu.pk,111.68.106.242,33.7182,73.0605,PK.PINGERISL-AIR.PERN_EDU.N1,HEC PoP office located at AIR University,isl-air.pern.edu.pk,M
869,www.auf.edu.ph,210.4.97.195,15.1450,120.5943,PH.AUF.EDU.N1,Angeles University Foundation,auf.edu.ph,NOT-SET
870,58.26.240.61,58.26.240.61,1.5372,110.3494,MY.TM.COM.N1,Telecom Malaysia router Kuching,tm.com.my,NOT-SET
871,www.mahsa.edu.my,175.139.189.25,3.1547,101.6651,MY.MAHSA.EDU.N1,MAHSA University College,mahsa.edu.my,NOT-SET
872,pinger.fsksm.utm.my,161.139.68.188,1.5584,103.6384,MY.UTM.PINGER,Faculty of Computer Sciences & Information Systems,  Universiti Teknologi Malaysia,fsksm.utm.my,M
873,www.eti.net.gn,41.79.237.18,9.517,13.717,GN.ETI.NET.N1,Biasy.net,eti.net.gn,B
874,www.ucu.edu.ar,190.228.68.197,-32.4816,-58.2301,AR.UCU.EDU.N1,Universidad del Concepcion Uruguay,ucu.edu.ar,NOT-SET
875,www.unju.edu.ar,200.45.224.18,-24.1862,-65.3001,AR.UNJU.EDU.N1,Universid Nacional de Jujuy,unju.edu.ar,NOT-SET
876,www.attiaslevy.gi,85.115.130.100,6.1428,-5.3539,GI.ATTIASLEVY.WWW,Attias & Levy barristers and Solicitors,attiaslevy.gi,NOT-SET
877,www.egov.go.tz,197.149.176.2,-6.8139,39.2927,TZ.EGOV.GO.WWW,United Republic of Tanzania government portal,egov.go.tz,NOT-SET
878,www.ppu.gov.af,125.213.193.27,34.5285,69.1717,AF.PPU.GOV.WWW,Islamic Republic of Afghanistan Ministry of Finance Procurement unit,ppu.gov.af,NOT-SET
879,www.nacfa.com.er,196.200.97.4,16.6663,38.4758,ER.NACFA.COM.WWW,Nacfa Corporation,nacfa.com.er,B
880,www.o.com.bh,193.188.124.83,26.1573,50.4684,BH.O.WWW,Batelco O,o.com.bh,NOT-SET
881,www.bancatlan.hn,200.3.194.20,14.0783,-87.1837,HN.BANCATLAN.WWW,Banco Atlantida,bancatlan.hn,NOT-SET
882,www.kia.ps,217.66.226.38,31.9,35.2,PS.KIA.WWW,KIA Motors Palestine,kia.ps,NOT-SET
883,www.turkmenistan.gov.tm,217.174.229.126,37.9308,58.3872,TM.TURKMENISTAN.GOV.N1,Turkmenistan: the Golden Age,turkmenistan.gov.tm,NOT-SET
884,www.itb.edu.bn,202.93.220.18,4.9775,114.9003,BN.ITB.EDU.N1,Institute Technology of Brunei,itb.edu.bn,NOT-SET
885,www.unri.ac.id,103.10.169.245,0.5153,101.4339,ID.UNRI.AC.N1,Riau University,unri.ac.id,NOT-SET
886,www.unair.ac.id,210.57.208.14,-7.2892,112.7344,ID.UNAIR.AC.N1,Airlangga University,unair.ac.id,NOT-SET
887,www.polytechnic.edu.na,192.12.10.105,-22.5663,17.0781,NA.POLYTECHNIC.EDU.N1,Polytechnic of Namibia,polytechnic.edu.na,NOT-SET
888,emerge.com.my,210.48.155.230,3.1541,101.6032,MY.EMERGE.COM.N1,Emerge Innovations Technology,emerge.com.my,NOT-SET
889,www.uclv.edu.cu,200.55.145.10,22.4367,-79.9006,CU.UCLV.EDU.N2,Universidad Central Marta Abreu de las Villas,uclv.edu.cu,NOT-SET
890,nav6.usm.my,122.255.105.253,5.3548,100.3011,MY.USM.N1,Universiti Sains Malaysia,usm.my,NOT-SET
891,hon-adsl-166-044.telekom.net.sb,202.1.166.44,-9.431,159.956,SB.TELEKOM.NET.LEEMING,David Leeming, Consulting,telekom.net.sb,NOT-SET
892,www.upnm.edu.my,1.9.21.6,3.05247,101.7236,MY.UPNM.EDU.N1,Universiti Pertahanan Nasional Malaysia,upnm.edu.my,NOT-SET
893,pinger2.unimas.my,49.50.236.121,1.4653,110.4274,MY.UNIMAS.RASPBERRY,University Malaysia, Sarawak,unimas.my,M
894,www.iua.edu.sd,41.67.44.12,15.5309,32.5677,SD.IUA.EDU.WWW,International University of Africa,iua.edu.sd,NOT-SET
895,www.acgrc.am,212.34.226.101,40.1949,44.4789,AM.ACGRC.WWW,Analytical Centre on Globalization and Regional Cooperation,acgrc.am,NOT-SET
896,www.indianembassy.am,217.113.0.245,40.1832,44.4973,AM.INDIANEMBASSY.WWW,Embassy of India in Armenia,indianembassy.am,NOT-SET
897,www.ysmu.am,217.113.0.103,40.1881,44.5251,AM.YSMU.WWW,Yerevan State Medical University,ysmu.am,NOT-SET
898,www.hydrocopper.cl,190.82.83.229,-33.4691,-70.6420,CL.HYDROCOPPER.WWW,Hydro Copper,hydrocopper.cl,NOT-SET
899,www.minepat.gov.cm,195.24.199.65,3.8637,11.5139,CM.MINEPAT.GOV.WWW,Ministere de l'Economie, de la Planification et de l'Amenagement du Territoire,minepat.gov.cm,NOT-SET
900,www.citycon.fi,82.116.255.85,60.8167,23.6333,FI.CITYCON.WWW,CityCon,citycon.fi,NOT-SET
901,www.iu.edu.sa,85.194.79.77,24.4816,39.5563,SA.IU.EDU,Islamic University,iu.edu.sa,NOT-SET
902,www.kfu.edu.sa,212.26.27.80,25.3454,49.5935,SA.KFU.EDU,King Faisal University,kfu.edu.sa,NOT-SET
903,www.taibahu.edu.sa,212.138.90.5,24.4810,39.5455,SA.TAIBAHU.EDU,Taibah University,taibahu.edu.sa,NOT-SET
904,www.caen.edu.pe,200.37.34.80,-12.1614,-77.0192,PE.CAEN.EDU.N1,National Center for Higher studies,caen.edu.pe,NOT-SET
905,www.nus.edu.sg,137.132.21.27,1.2941,103.7811,SG.NUS.EDU.N1,National University of Singapore,nus.edu.sg,NOT-SET
906,www.upsi.edu.my,202.190.201.62,3.6852,101.5251,MY.UPSI.EDU.N1,Sultan Idris University of Education,upsi.edu.my,NOT-SET
907,www.usim.edu.my,103.18.92.98,2.8427,101.7813,MY.USIM.EDU.N1,Islamic Science University of Malaysia,usim.edu.my,NOT-SET
908,www.untan.ac.id,203.24.50.2,-0.0225,109.3303,ID.UNTAN.AC.N1,Tanjungpura University,untan.ac.id,NOT-SET
909,www.um.edu.my,202.185.111.194,3.1601,101.6910,MY.UM.EDU.N1,University of Malaysia Kuala Lumpur,um.edu.my,NOT-SET
910,pinger.theenglishyouneed.com,128.79.33.176,48.79875,2.28236,FR.PASCALANTZ.N1,Pascal Antz NAS,theenglishyouneed.com,NOT-SET
911,www.futminna.edu.ng,197.157.218.37,9.6538,6.5270,NG.FUTMINNA.EDU.N1,Federal University of Technology, Minna,futminna.edu.ng,NOT-SET
912,www.drtvnet.cg,41.203.0.229,-4.2667,15.2833,CG.DRTVNET.N1,DRTVNET,drtvnet.cg,NOT-SET
913,www.su.edu.et,176.74.178.30,6.4161,38.2513,ET.SU.EDU.N1,Semera University,su.edu.et,NOT-SET
914,pinger.fsktm.um.edu.my,202.185.107.238,3.1247,101.6534,MY.UM.PINGER,University of Malaya,fsktm.um.edu.my,MB
915,hon-prepaid-173-173.telekom.net.sb,202.1.173.173,-9.4304,159.9483,SB.TELECOM.NET.BANK,Commercial bank,telekom.net.sb,NOT-SET
916,www.uern.br,200.164.64.132,-5.5740,-36.9089,BR.UERN.N1,Universidade do Estado do Rio Grande do Norte,uern.br,NOT-SET
917,www.togotelecom.tg,41.207.178.38,6.1378,1.2125,TG.TOGOTELECOM.WWW,Togo Telecom,togotelecom.tg,NOT-SET
918,www.cmsf.cv,41.221.194.219,14.8958,-24.495,CV.CMSF.WWW,Municipio de Sao Felipe,cmsf.cv,NOT-SET
919,www.imamu.edu.sa,212.138.117.22,24.8136,46.7019,SA.IMAMU.EDU,Imam Muhammad Ibn Saud Islamic University,imamu.edu.sa,NOT-SET
920,www.costech.or.tz,41.93.33.213,-6.7637,39.2453,TZ.COSTECH.WWW,Tanzania Commission for Science and Technology,costech.or.tz,NOT-SET
921,www.suanet.ac.tz,41.73.194.141,-6.8221,37.6612,TZ.SUANET.WWW,Sokoine University of Agriculture,suanet.ac.tz,NOT-SET
922,www.zcuniversity.edu.zm,41.222.240.34,-12.8382,28.0856,ZM.ZCUNI.EDU,Zambia Catholic University,zcuniversity.edu.zm,B
923,www.uniswafoundation.org.sz,69.63.71.163,-26.3167,31.1333,SZ.UNISWA.ORG.WWW,UNISWA Foundation,uniswafoundation.org.sz,NOT-SET
924,www.albany.edu,169.226.1.110,42.6929,-73.838,EDU.ALBANY.WWW,University at Albany, State University of New Yor,albany.edu,NOT-SET
925,www.alliant.edu,50.23.242.90,32.9299,-96.8353,EDU.ALLIANT.WWW,Alliant International University,alliant.edu,NOT-SET
926,www.case.edu,129.22.104.136,41.5074,-81.6053,EDU.CASE.WWW,Case Western Reserve University,case.edu,NOT-SET
927,www.cmu.edu,128.2.42.52,40.4439,-79.9561,CMU.EDU,Carnegie Mellon University,cmu.edu,NOT-SET
928,www.columbia.edu,128.59.48.24,40.8006,-73.9653,EDU.COLUMBIA.WWW,Columbia University,columbia.edu,NOT-SET
929,www.etsu.edu,151.141.9.181,36.3134,-82.3535,EDU.ETSU.WWW,East Tennessee State University,etsu.edu,NOT-SET
930,www.yale.edu,130.132.35.53,41.3081,-72.9282,EDU.YALE.WWW,Yale University,yale.edu,NOT-SET
931,www.ncl.ac.uk,128.240.233.197,54.9803,-1.6157,UK.NCL.AC.N1,Newcastle University,ncl.ac.uk,NOT-SET
932,cc.in2p3.fr,134.158.69.34,45.78325,4.8664,FR.IN2P3.CC.N1,Computer Centre, IN2P3,cc.in2p3.fr,NOT-SET
933,www.fsjesr.ac.ma,196.200.139.12,34.0150,-6.8327,MA.FSJESR.AC.N1,Faculte des Sciences Juridiques Economiques et Sociales,,fsjesr.ac.ma,NOT-SET
934,www.ucd.ac.ma,196.200.172.55,33.2333,-8.5000,MA.UCD.AC.N1,Universite Chouaib Doukkali,ucd.ac.ma,NOT-SET
935,www.utp.edu.my,203.135.191.100,4.3857,100.9793,MY.UTP.EDU.N1,Universiti Teknologi Petronas,utp.edu.my,NOT-SET
936,0.xe-5-1-0.gw3.equinix-sj.sonic.net,208.106.27.121,37.3394,-121.8950,US.CA.MENLO-PARK.N4,SJ Sonic to Equinix,sonic.net,NOT-SET
937,pinger.unimas.my,49.50.236.98,1.4653,110.4274,MY.UNIMAS.N4,University Malaysia, Sarawak,unimas.my,MB
938,www.umk.edu.my,103.26.75.111,6.1647,102.2829,MY.UMK.EDU.N1,University Malaysia Kelantan,umk.edu.my,NOT-SET
939,www.mju.ac.th,119.46.62.8,18.8983,99.0133,TH.MJU.AC.N1,Maejo University,mju.ac.th,NOT-SET
940,tribhuvan-university.edu.np,202.70.88.5,27.6794,85.2865,NP.TRIBHUVAN-UNIVERSITY.N1,Tribhuvan University,tribhuvan-university.edu.np,NOT-SET
941,www.abu.edu.ng,41.203.92.117,11.1526,7.6500,NG.ABU.EDU.N1,Ahmado Bello University,abu.edu.ng,NOT-SET
942,www.umt.edu.my,58.26.189.68,5.4053,103.0877,MY.UMT.EDU.N1,University of Malaysia, Terenggaru,umt.edu.my,NOT-SET
943,www.maxis.com.my,202.75.129.146,3.35,101.25,MY.MAXIS.COM.N1,Maxis,maxis.com.my,NOT-SET
944,www.solomon.com.sb,202.1.169.5,-9.431,159.9483,SB.SOLOMON.COM.N1,Solomon Telekom,solomon.com.sb,NOT-SET
945,www.upm.edu.my,110.74.179.2,2.99953,101.70809,MY.UPM.EDU.N1,Universiti Putra Malaysia,upm.edu.my,NOT-SET
946,www.iust.edu.sy,77.44.253.15,33.0721,36.1769,SY.IUST.EDU.N1,International University of Science & Technology,iust.edu.sy,NOT-SET
947,www.zeraa.gov.iq,78.109.237.44,33.3147,44.4254,IQ.ZERAA.GOV.WWW,Ministry of Agriculture,zeraa.gov.iq,NOT-SET
948,pinger.daffodilvarsity.edu.bd,203.190.11.4,23.7531,90.3773,BD.DAFFODILVARSITY.EDU.PINGER,Daffodil University,daffodilvarsity.edu.bd,M
949,www.mmu.ac.tz,41.220.128.13,-3.3667,36.6833,TZ.MMU.WWW,MOUNT MERU UNIVERSITY,mmu.ac.tz,NOT-SET
950,www.mu.ac.zm,41.63.16.6,-14.4472,28.4465,ZM.MU.WWW,Mulungushi University,mu.ac.zm,NOT-SET
951,115-186-132-222.nayatel.pk,115.186.132.222,33.7168,73.0720,PK.NAYATEL.TRANSWORLD.N1,Nayatel (Pvt) Ltd.,nayatel.pk,NOT-SET
952,ms01.linea.gov.br,186.232.60.129,-22.9035,-43.2096,BR.LINEA.GOV.N3,Laboratorio Interinstitucional de e-Astronomia,linea.gov.br,NOT-SET
953,www.mimos.my,202.45.139.67,3.0629,101.6912,MY.MIMOS.N1,MIMOS-Berhad,mimos.my,NOT-SET
954,www.customs.gov.mv,202.21.178.82,4.1766,73.5049,MV.CUSTOMS.GOV.N1,Maldives Customs Service,customs.gov.mv,NOT-SET
955,www.myren.net.my,203.80.16.120,2.9251,101.6574,MY.MYREN.N1,Malaysain Research and Education Network,myren.net.my,NOT-SET
956,www.unikl.edu.my,113.23.141.10,3.1143,101.6617,MY.UNIKL.EDU.N1,Universiti Kuala Lumpur,unikl.edu.my,NOT-SET
957,www.itc.edu.kh,203.189.148.71,11.5708,104.8980,KH.ITC.EDU.N1,Institute of Technology of Cambodia,itc.edu.kh,NOT-SET
958,www.daffodilvarsity.edu.bd,203.190.10.90,23.7531,90.3773,BD.DAFFODILVARSITY.EDU.WWW,Daffodil University,daffodilvarsity.edu.bd,B
959,www.viva.com.bh,37.131.68.72,26.2397,50.5369,BH.VIVA.WWW,VIVA Telecom,viva.com.bh,NOT-SET
960,www.it.lut.fi,157.24.24.50,61.0667,28.1833,FI.IT.LUT.WWW,Lappeenranta University of Technology,it.lut.fi,NOT-SET
961,www.logisticservices.hn,200.107.237.250,15.5017,-88.0277,HN.LOGISTICSERVICES.WWW,Logistic Services,logisticservices.hn,NOT-SET
962,www.iaau.edu.kg,212.112.107.36,42.8559,74.6809,KG.IAAU.EDU,International atatturk-alatoo university,iaau.edu.kg,NOT-SET
963,www.alfamicro.pt,130.185.84.10,38.6990,-9.4395,PT.ALFAMICRO.WWW,Alfamicro,alfamicro.pt,NOT-SET
964,www.nauss.edu.sa,212.138.117.56,24.7890,46.8624,SA.NAUSS.EDU,Naif Arab University for Security Sciences,nauss.edu.sa,NOT-SET
965,www.yuc.edu.sa,46.240.66.25,24.0165,38.2075,SA.YUC.EDU,Yanbu University College,yuc.edu.sa,NOT-SET
966,www.hope.edu,209.140.194.21,42.7423,-86.0661,EDU.HOPE.WWW,Hope University,hope.edu,NOT-SET
967,www.iastate.edu,129.186.23.166,42.036,-93.4652,EDU.IASTATE.WWW,Iowa State University,iastate.edu,NOT-SET
968,www.jhu.edu,128.220.192.40,39.3288,-76.5967,JHU.EDU,Johns Hopkins University,jhu.edu,NOT-SET
969,www.kent.edu,131.123.246.53,41.17,-81.1966,EDU.KENT.WWW,Kent State University,kent.edu,NOT-SET
970,www.utk.edu,160.36.179.25,35.9901,-83.9622,UTK.EDU,University of Tennessee,utk.edu,NOT-SET
971,www.utah.edu,155.97.137.55,40.7855,-111.7367,UTAH.EDU,University of Utah,utah.edu,NOT-SET
972,www.uri.edu,131.128.1.19,41.4773,-71.5208,URI.EDU,University of Rhode Island,uri.edu,NOT-SET
973,www.upenn.edu,23.3.105.130,45.7833,-108.5007,EDU.UPENN.WWW,University of Pennsylvania,upenn.edu,NOT-SET
974,www.umn.edu,134.84.119.7,44.9733,-93.2323,UMN.EDU,University of Minnesota,umn.edu,NOT-SET
975,www.ump.edu.my,211.25.212.12,3.8077,103.326,MY.UMP.EDU,University Malaysia Pahang (UMP),ump.edu.my,NOT-SET
976,www.rmutt.ac.th,202.44.131.174,13.9796,100.6138,TH.RMUTT.AC,Rajamangala University of Technology Thanyaburi,rmutt.ac.th,NOT-SET
977,www.unud.ac.id,103.29.196.229,-8.6563,115.2221,ID.UNUD.AC,Udayana University,unud.ac.id,NOT-SET
978,www.unikadelasalle.ac.id,202.67.15.226,1.4917,124.8428,ID.UNIKA.AC,De La Salle Catholic University, Manado,unikadelasalle.ac.id,NOT-SET
979,www.ulacit.ac.cr,201.195.91.147,9.9410,-84.0771,CR.ULACIT.AC.WWW,Universidad Latinoamerica de Ciencia y Technologia,ulacit.ac.cr,NOT-SET
980,www.schule.at,78.104.67.113,48.2968,14.3172,AT.SCHULE.WWW,Austrian School Portal,schule.at,NOT-SET
981,www.pnl.ac.id,222.124.3.22,5.1881,97.1403,ID.PNL.AC,Politeknik Negeri Lhokseumawe,pnl.ac.id,NOT-SET
982,www.imprentanacional.go.cr,196.40.18.217,9.9500,-84.1000,CR.IMPRENTANACIONAL.GO.WWW,Imprenta Nacional,imprentanacional.go.cr,NOT-SET
983,www.aviainfo.gov.mv,202.1.207.53,4.1888,73.5286,MV.AVIAINFO.GOV.WWW,Maldives Civil Aviation Authority,aviainfo.gov.mv,NOT-SET
984,www.ubaguio.edu,121.97.68.42,15.5512,120.8147,PH.UBAGUIO.EDU,University of Baguio,ubaguio.edu,NOT-SET
985,www.unila.ac.id,103.3.46.1,-5.4500,105.2667,ID.UNILA.AC,Lampung University,unila.ac.id,NOT-SET
986,www.uns.ac.id,203.6.148.11,-7.5667,110.8167,ID.UNS.AC,Sebelas Maret University,uns.ac.id,NOT-SET
987,www.unkhair.ac.id,49.50.10.117,0.7958,127.3614,ID.UNKHAIR.AC,Khairun University,unkhair.ac.id,NOT-SET
988,www.undana.ac.id,118.97.37.124,-10.1833,123.5833,ID.UNDANA.AC,University of Nusa Cendana,undana.ac.id,NOT-SET
989,www.unsrat.ac.id,180.250.208.56,1.4917,124.8428,ID.UNSRAT.AC,Sam Ratulangi University,unsrat.ac.id,NOT-SET
990,www.unhas.ac.id,222.124.222.228,-5.1309,119.4165,ID.UNHAS.AC,Hasanuddin University,unhas.ac.id,NOT-SET
991,www.upr.ac.id,49.50.8.211,-2.2100,113.9200,ID.IPR.AC,University of Palangka Raya,upr.ac.id,NOT-SET
992,www.unlam.ac.id,118.91.130.250,-3.3285,114.5892,ID.UNLAM.AC,Lambung Mangkurat University,unlam.ac.id,NOT-SET
993,www.startel.ao,41.222.236.20,-11.3683,15.7324,AO.STARTEL.WWW,Startel,startel.ao,NOT-SET
994,www.gamcel.gm,212.60.66.243,13.4531,-16.5775,GM.GAMCEL.WWW,Gamcel,gamcel.gm,NOT-SET
995,www.gamtel.gm,212.60.66.243,13.4531,-16.5775,GM.GAMTEL.WWW,Gamtel Telecomunications,gamtel.gm,NOT-SET
996,www.univ-koudougou.bf,212.52.152.35,12.2428,-2.3969,BF.UNIV-KOUDOUGOU.WWW,University Koudougou,univ-koudougou.bf,B
997,pinger2.if.ufrj.br,146.164.36.25,-22.8598,-43.2310,BR.UFRJ.PINGER,Universidade Federal do Rio de Janeiro,if.ufrj.br,M
998,comsatsswl.seecs.edu.pk,111.68.104.98,30.6428,73.1484,PK.COMSATSSWL.EDU,COMSATS Sahiwal,comsatsswl.seecs.edu.pk,M
999,morrar.sfsq.georgetown.edu,86.36.103.11,25.3178,51.4438,QA.SFSQ.GEORGETOWN.EDU,Georgetown School of Foreign Service in qatar,sfsq.georgetown.edu,NOT-SET
1000,www.it.su.se,193.11.30.141,59.3628,18.0590,SE.IT.SU.WWW,Stockholms Universitet,it.su.se,B
1001,www.slc.dz,81.52.165.36,36.753520,3.025309,DZ.SLC.WWW,Smart Link Communications,slc.dz,NOT-SET
